person_id,age,years_working,education,annual_income,parental_wealth_bracket,inheritance_received,homeowner,region_cost_of_living,dependents,health_shock,savings_rate,invests_in_markets,portfolio_equity_pct,diversification_score,financial_literacy,budgeting_consistency,impulse_spending,plans_ahead,carries_high_interest_debt,retirement_account,started_investing_age,years_investing,net_worth,financially_independent
PSN011943,46,26,high_school,67700.0,lower_mid,0.0,1,high,2,0,0.321,0,7,2.7,2.4,0.0,5.5,5.7,0,1,33,13,450300.0,0
PSN011944,54,35,high_school,145700.0,top,36100.0,1,low,1,0,0.197,1,50,3.0,5.5,2.9,0.0,5.8,0,0,18,36,2074200.0,0
PSN011945,58,33,bachelors,24900.0,bottom,0.0,0,high,3,1,0.058,0,13,7.0,7.0,1.8,4.4,5.1,0,1,18,40,41300.0,0
PSN011946,56,29,graduate,59800.0,bottom,0.0,0,medium,1,0,0.487,1,57,4.3,6.7,10.0,3.3,9.8,0,1,27,29,715000.0,0
PSN011947,30,5,high_school,47700.0,upper_mid,234900.0,0,medium,0,0,0.066,1,39,5.0,4.8,5.0,6.2,6.2,0,0,30,0,268500.0,0
PSN011948,56,30,graduate,117100.0,lower_mid,0.0,1,high,2,0,0.542,1,89,7.7,2.6,6.5,0.6,6.0,0,1,35,21,3512400.0,1
PSN011949,32,12,graduate,162300.0,lower_mid,0.0,1,low,0,0,0.035,1,93,8.6,7.8,3.6,0.3,3.5,0,1,24,8,260900.0,0
PSN011950,32,8,bachelors,59200.0,middle,0.0,0,medium,2,0,0.292,1,56,5.1,9.0,1.2,0.0,6.6,0,1,28,4,69600.0,0
PSN011951,78,54,high_school,78000.0,upper_mid,0.0,0,low,1,0,0.215,0,10,5.2,5.5,6.7,6.3,6.7,0,1,32,46,861400.0,0
PSN011952,34,11,some_college,38600.0,upper_mid,0.0,1,medium,2,0,0.134,1,74,7.7,2.9,5.2,7.8,5.3,1,1,25,9,67300.0,0
PSN011953,61,42,bachelors,158800.0,lower_mid,0.0,0,low,1,1,0.238,1,68,8.2,6.7,0.0,2.2,10.0,0,1,24,37,4975000.0,1
PSN011954,48,24,high_school,72000.0,middle,0.0,1,medium,3,0,0.187,0,16,4.6,5.8,2.6,4.9,5.2,1,1,25,23,156200.0,0
PSN011955,36,11,bachelors,153100.0,middle,58700.0,0,low,3,0,0.125,1,48,6.3,5.4,7.2,7.2,8.0,1,1,38,0,101700.0,0
PSN011956,45,22,bachelors,81500.0,middle,0.0,1,medium,0,0,0.125,0,8,8.5,8.1,5.6,1.8,10.0,0,1,36,9,230300.0,0
PSN011957,36,9,bachelors,39500.0,upper_mid,1976300.0,0,medium,0,0,0.033,0,0,2.3,5.4,6.5,6.1,10.0,1,1,29,7,1437800.0,1
PSN011958,32,1,graduate,54500.0,middle,195800.0,0,medium,1,0,0.243,1,48,5.2,2.8,5.5,0.0,8.2,0,1,21,11,215400.0,0
PSN011959,64,43,bachelors,185900.0,middle,0.0,0,low,0,0,0.342,0,5,3.4,6.9,3.5,6.4,10.0,0,1,32,32,671600.0,0
PSN011960,40,16,high_school,43800.0,lower_mid,0.0,1,medium,0,0,0.116,1,36,8.1,2.8,6.3,1.2,2.6,1,1,50,0,204600.0,0
PSN011961,39,11,graduate,118200.0,middle,0.0,1,medium,1,0,0.309,1,51,9.5,3.0,8.0,1.3,5.1,1,1,19,20,383800.0,0
PSN011962,25,3,high_school,31900.0,middle,0.0,0,high,1,1,0.2,0,8,6.9,1.3,2.1,2.9,5.8,0,1,47,0,-38600.0,0
PSN011963,44,20,bachelors,118200.0,middle,0.0,0,low,2,0,0.386,0,0,5.0,4.5,2.3,4.1,2.5,1,0,19,25,131000.0,0
PSN011964,32,14,graduate,85600.0,lower_mid,0.0,1,low,2,1,0.096,1,100,6.0,5.5,5.1,2.5,6.6,0,0,33,0,93200.0,0
PSN011965,49,31,bachelors,57100.0,top,456200.0,1,high,1,0,0.158,0,12,1.1,7.3,6.6,2.0,5.2,0,1,25,24,1195100.0,0
PSN011966,51,34,bachelors,110100.0,bottom,0.0,0,medium,0,1,0.014,0,14,0.6,5.9,2.9,7.6,6.5,0,1,29,22,-94500.0,0
PSN011967,23,2,graduate,48100.0,bottom,0.0,1,medium,0,0,0.372,1,66,7.7,9.5,0.2,3.5,9.0,0,1,18,5,59000.0,0
PSN011968,65,46,some_college,213600.0,middle,878800.0,0,medium,2,1,0.584,1,47,6.6,4.1,3.0,0.0,6.8,1,0,28,37,12455500.0,1
PSN011969,22,0,some_college,79100.0,upper_mid,126500.0,1,low,0,0,0.079,0,4,9.8,6.6,3.5,5.5,6.5,0,1,33,0,169700.0,0
PSN011970,48,23,bachelors,111300.0,middle,0.0,1,high,0,0,0.219,1,60,8.7,5.7,7.6,4.3,10.0,0,0,26,22,1058000.0,0
PSN011971,32,8,high_school,64600.0,lower_mid,0.0,1,medium,1,1,0.166,0,8,5.7,3.3,6.5,2.8,6.7,0,1,25,7,45900.0,0
PSN011972,57,38,some_college,47600.0,middle,0.0,0,medium,2,0,0.6,0,12,3.7,4.0,6.8,5.4,6.0,0,0,30,27,742700.0,1
PSN011973,38,21,high_school,132800.0,middle,0.0,0,medium,0,1,0.405,0,17,2.5,6.5,2.4,0.7,8.3,1,0,33,5,174200.0,0
PSN011974,34,13,graduate,88200.0,upper_mid,0.0,1,medium,3,0,0.121,1,51,2.3,7.3,7.9,3.6,7.2,0,1,29,5,224800.0,0
PSN011975,26,4,some_college,78600.0,upper_mid,777500.0,0,low,0,0,0.244,0,0,4.0,5.0,3.3,0.6,5.6,1,0,29,0,521100.0,0
PSN011976,32,6,high_school,49000.0,lower_mid,3900.0,0,low,2,0,0.151,0,8,5.3,2.3,6.4,3.5,0.0,0,1,22,10,12800.0,0
PSN011977,34,6,bachelors,102500.0,lower_mid,0.0,1,low,1,0,0.167,1,69,4.6,4.4,5.7,5.9,4.2,0,1,41,0,294900.0,0
PSN011978,40,17,bachelors,231400.0,top,963300.0,1,medium,1,0,0.177,0,1,5.2,7.5,4.5,1.9,4.5,1,1,20,20,1370400.0,0
PSN011979,40,18,high_school,53200.0,lower_mid,0.0,1,low,0,0,0.251,0,0,6.7,6.2,9.7,7.5,8.4,0,0,30,10,459400.0,0
PSN011980,35,10,high_school,35600.0,middle,84200.0,1,medium,0,0,0.274,1,51,1.1,2.8,3.9,4.7,8.5,0,0,19,16,324100.0,0
PSN011981,54,31,high_school,73100.0,lower_mid,0.0,0,medium,1,1,0.081,0,12,5.3,3.3,5.3,4.6,5.2,0,0,22,32,18500.0,0
PSN011982,34,9,graduate,142900.0,upper_mid,231500.0,1,low,1,0,0.152,1,80,4.7,2.2,4.3,4.3,2.3,0,0,23,11,727200.0,0
PSN011983,30,5,some_college,65400.0,upper_mid,0.0,1,medium,1,0,0.13,1,84,5.6,9.1,6.2,1.8,10.0,1,1,30,0,37900.0,0
PSN011984,57,32,some_college,80900.0,lower_mid,0.0,0,high,2,0,0.17,0,10,4.8,5.6,6.8,0.0,9.1,0,0,26,31,392700.0,0
PSN011985,58,37,bachelors,89400.0,top,169600.0,1,high,0,0,0.161,1,61,7.6,5.1,4.7,1.4,7.6,1,1,29,29,1063900.0,0
PSN011986,45,24,bachelors,102500.0,middle,62600.0,0,low,1,0,0.252,1,57,8.0,7.4,2.2,0.7,10.0,0,1,26,19,1181900.0,0
PSN011987,47,24,graduate,116700.0,lower_mid,0.0,1,low,1,0,0.189,0,9,5.2,6.8,6.2,2.7,9.4,0,0,18,29,296000.0,0
PSN011988,54,29,bachelors,185100.0,middle,0.0,1,low,2,0,0.232,1,51,6.5,5.3,10.0,4.1,3.2,0,1,39,15,1312700.0,0
PSN011989,50,26,graduate,42500.0,bottom,0.0,0,low,0,0,0.2,1,20,6.9,4.7,6.9,8.2,8.2,1,1,35,15,225200.0,0
PSN011990,43,23,high_school,200700.0,middle,17200.0,1,low,2,1,0.197,0,8,1.4,4.1,7.8,3.3,10.0,1,0,30,13,233800.0,0
PSN011991,79,55,graduate,153400.0,bottom,0.0,1,medium,0,0,0.305,0,9,9.1,9.4,3.3,2.4,10.0,0,1,29,50,3441500.0,1
PSN011992,39,19,bachelors,141800.0,middle,0.0,1,medium,1,0,0.373,0,10,4.1,4.2,6.1,2.8,8.3,0,1,24,15,374600.0,0
PSN011993,38,11,high_school,66300.0,bottom,0.0,0,high,1,0,0.448,0,12,4.4,3.2,2.6,3.8,6.9,0,1,22,16,54100.0,0
PSN011994,55,32,bachelors,209200.0,middle,0.0,1,medium,1,1,0.341,0,13,8.2,6.0,10.0,3.8,9.4,0,1,23,32,1166100.0,0
PSN011995,42,14,bachelors,42900.0,lower_mid,0.0,0,low,2,0,0.291,1,60,5.6,4.5,5.5,1.4,8.5,1,1,23,19,141400.0,0
PSN011996,22,7,bachelors,40900.0,bottom,0.0,1,low,1,0,0.297,1,49,7.1,7.3,4.7,1.5,8.1,0,0,33,0,169700.0,0
PSN011997,25,0,high_school,27300.0,upper_mid,0.0,0,high,0,0,0.329,0,17,5.7,7.3,5.0,2.9,9.4,0,0,35,0,-900.0,0
PSN011998,22,0,high_school,120400.0,lower_mid,0.0,0,medium,1,0,0.516,0,17,3.8,5.6,7.9,5.8,9.5,0,1,22,0,12200.0,0
PSN011999,30,6,graduate,105000.0,lower_mid,0.0,1,low,0,0,0.16,1,85,3.6,8.1,10.0,3.3,7.0,0,1,21,9,201400.0,0
PSN012000,25,6,high_school,101100.0,upper_mid,228800.0,1,medium,1,0,0.192,1,35,8.7,6.7,6.3,2.2,3.1,0,0,18,7,582100.0,0
PSN012001,39,15,high_school,57500.0,middle,0.0,0,medium,1,0,0.474,1,60,5.8,8.2,2.9,0.6,10.0,1,1,19,20,750300.0,0
PSN012002,66,43,some_college,99400.0,upper_mid,293700.0,1,low,0,0,0.106,1,48,3.9,0.3,2.9,3.9,6.4,0,1,39,27,3544900.0,1
PSN012003,35,15,high_school,116800.0,middle,373700.0,0,low,0,0,0.265,0,21,3.6,4.0,3.4,0.0,5.9,0,0,32,3,543100.0,0
PSN012004,40,18,some_college,62400.0,upper_mid,0.0,1,medium,2,0,0.201,0,5,3.4,3.9,4.0,1.6,9.0,0,0,25,15,238900.0,0
PSN012005,28,5,graduate,36700.0,upper_mid,0.0,0,low,2,0,0.311,1,50,4.5,5.0,2.9,4.4,4.9,0,0,42,0,35400.0,0
PSN012006,37,8,bachelors,93000.0,bottom,0.0,0,medium,2,0,0.126,1,65,5.9,6.6,3.8,4.2,10.0,0,1,18,19,169100.0,0
PSN012007,25,3,graduate,104600.0,bottom,0.0,1,medium,1,0,0.153,1,84,2.3,6.6,4.7,6.0,6.1,1,1,26,0,77200.0,0
PSN012008,61,39,bachelors,40300.0,middle,0.0,1,low,4,1,0.081,0,4,3.9,6.5,3.1,1.3,3.9,1,1,28,33,130600.0,0
PSN012009,53,33,graduate,49700.0,lower_mid,0.0,1,high,1,0,0.299,1,59,8.3,4.9,2.4,0.7,5.7,0,1,27,26,257300.0,0
PSN012010,60,35,bachelors,80000.0,top,0.0,1,low,3,0,0.209,1,62,9.2,8.7,3.7,5.0,10.0,0,1,31,29,1685400.0,1
PSN012011,53,32,high_school,31300.0,bottom,0.0,0,medium,1,0,0.247,0,15,6.0,5.3,5.4,4.8,5.9,1,0,21,32,20900.0,0
PSN012012,57,38,bachelors,75600.0,lower_mid,0.0,1,low,2,0,0.361,0,0,6.9,7.5,3.2,8.1,7.4,0,0,34,23,716300.0,0
PSN012013,40,16,graduate,52800.0,bottom,53800.0,0,medium,1,0,0.278,0,3,8.4,4.4,4.0,1.5,5.2,1,1,18,22,144200.0,0
PSN012014,58,35,graduate,167200.0,bottom,0.0,1,low,2,0,0.487,1,37,10.0,9.6,5.1,5.8,10.0,1,1,18,40,17110300.0,1
PSN012015,25,7,graduate,235300.0,middle,0.0,1,high,2,0,0.285,0,14,3.6,5.4,3.9,7.6,7.4,1,1,20,5,175600.0,0
PSN012016,55,32,high_school,117300.0,lower_mid,0.0,0,high,2,0,0.083,0,14,4.9,5.0,3.1,7.0,4.7,0,1,21,34,243000.0,0
PSN012017,38,12,bachelors,88600.0,top,0.0,1,high,1,0,0.137,0,0,7.9,8.8,2.0,0.5,7.0,0,1,25,13,189800.0,0
PSN012018,46,22,graduate,142600.0,upper_mid,0.0,1,low,1,0,0.129,1,50,6.9,5.0,7.3,0.0,6.4,0,1,21,25,1731300.0,0
PSN012019,46,23,high_school,113200.0,top,350000.0,0,medium,0,0,0.2,1,49,4.7,4.4,4.0,7.2,7.6,0,1,34,12,1379400.0,0
PSN012020,63,34,graduate,48900.0,middle,0.0,1,medium,1,0,0.36,1,73,4.1,8.3,2.8,3.4,10.0,0,1,35,28,2547500.0,1
PSN012021,43,18,some_college,79200.0,bottom,0.0,0,medium,2,0,0.165,1,29,7.2,7.7,2.1,4.7,7.4,1,1,25,18,211200.0,0
PSN012022,54,31,some_college,130300.0,upper_mid,0.0,1,low,1,0,0.371,0,0,4.2,7.5,5.3,1.3,5.7,1,1,22,32,617900.0,0
PSN012023,32,9,bachelors,68800.0,bottom,0.0,0,medium,1,0,0.257,0,10,2.8,5.7,1.9,1.9,3.7,0,1,31,1,26400.0,0
PSN012024,22,0,bachelors,67300.0,lower_mid,210600.0,0,medium,0,0,0.237,1,12,8.2,5.3,7.0,4.7,5.2,0,1,18,4,230100.0,0
PSN012025,61,36,bachelors,121400.0,lower_mid,0.0,1,medium,1,0,0.581,0,7,1.8,7.7,6.1,0.0,9.4,0,1,26,35,1055200.0,0
PSN012026,67,43,some_college,70900.0,bottom,0.0,1,medium,3,0,0.251,1,30,5.7,5.4,2.5,7.1,8.3,1,1,26,41,1604700.0,1
PSN012027,48,27,bachelors,120000.0,middle,0.0,1,high,0,0,0.057,1,64,8.1,9.7,0.9,1.5,9.1,0,1,18,30,579000.0,0
PSN012028,49,25,graduate,171700.0,upper_mid,0.0,1,medium,1,1,0.089,1,72,3.6,4.6,5.7,3.8,6.3,0,1,39,10,357800.0,0
PSN012029,44,21,some_college,105300.0,lower_mid,0.0,1,low,2,1,0.445,0,22,8.9,5.9,4.4,0.0,6.8,0,1,33,11,466700.0,0
PSN012030,56,33,high_school,50000.0,bottom,35900.0,1,medium,0,0,0.164,0,15,4.1,5.0,5.2,5.1,8.8,0,1,26,30,495500.0,0
PSN012031,42,14,graduate,135200.0,lower_mid,0.0,1,high,1,0,0.167,1,48,3.6,5.3,4.5,3.6,7.3,0,1,34,8,318100.0,0
PSN012032,49,26,high_school,61600.0,middle,166900.0,0,medium,0,1,0.417,0,10,5.5,2.2,4.5,3.6,10.0,0,0,33,16,372200.0,0
PSN012033,52,31,graduate,121400.0,lower_mid,0.0,0,medium,1,0,0.247,1,42,3.3,6.8,4.4,4.8,9.9,0,1,20,32,939200.0,0
PSN012034,52,29,bachelors,133000.0,upper_mid,36000.0,1,low,2,0,0.162,1,67,5.9,5.8,5.4,4.2,5.1,1,0,22,30,859700.0,0
PSN012035,51,31,bachelors,210700.0,top,0.0,1,medium,0,0,0.209,1,65,3.1,5.9,7.3,1.3,5.7,0,1,22,29,6797100.0,1
PSN012036,41,21,some_college,83600.0,upper_mid,0.0,1,high,2,0,0.345,0,3,5.5,1.1,2.6,2.6,7.2,0,1,39,2,236600.0,0
PSN012037,62,41,graduate,127700.0,top,0.0,1,low,1,0,0.375,1,37,3.0,6.6,0.0,1.1,5.9,1,1,42,20,5116900.0,1
PSN012038,42,17,some_college,55700.0,bottom,0.0,1,medium,0,0,0.6,0,12,5.4,5.8,6.3,2.2,9.6,0,1,35,7,243300.0,0
PSN012039,41,24,high_school,47300.0,bottom,0.0,1,high,0,0,0.068,0,13,7.4,2.9,4.0,4.5,6.1,1,1,18,23,93700.0,0
PSN012040,29,4,bachelors,55700.0,upper_mid,48100.0,1,medium,1,0,0.159,0,7,5.3,3.2,4.8,2.3,7.8,0,0,35,0,134600.0,0
PSN012041,41,22,high_school,99900.0,middle,0.0,1,medium,1,1,0.285,0,10,4.4,5.4,10.0,5.8,8.2,0,1,22,19,374700.0,0
PSN012042,62,33,bachelors,80500.0,upper_mid,337200.0,1,medium,0,0,0.225,1,71,4.7,3.2,2.7,2.6,4.3,1,1,40,22,2492400.0,1
PSN012043,22,1,bachelors,79600.0,middle,0.0,1,low,2,0,0.083,1,59,5.6,5.3,5.6,6.0,5.4,0,1,25,0,236200.0,0
PSN012044,43,21,some_college,50600.0,lower_mid,0.0,0,low,2,0,0.195,0,0,3.6,4.0,6.7,3.2,6.3,0,1,20,23,40900.0,0
PSN012045,77,53,some_college,157400.0,middle,0.0,1,low,1,0,0.6,0,13,6.0,5.7,1.0,1.6,8.3,0,0,18,55,6445800.0,1
PSN012046,55,34,some_college,124300.0,middle,0.0,0,medium,0,0,0.162,1,75,9.3,3.0,5.2,3.0,10.0,0,0,31,24,1039100.0,0
PSN012047,22,0,high_school,52400.0,lower_mid,0.0,0,medium,1,0,0.078,1,59,8.0,8.6,5.5,1.8,9.7,0,1,24,0,-100.0,0
PSN012048,37,14,some_college,62700.0,upper_mid,300000.0,1,low,1,0,0.045,1,67,5.3,5.0,0.0,7.0,8.3,1,0,40,0,660900.0,0
PSN012049,22,0,bachelors,30800.0,middle,0.0,1,medium,0,0,0.341,0,3,4.4,7.6,3.9,2.3,3.8,0,1,30,0,120100.0,0
PSN012050,39,20,bachelors,48300.0,bottom,0.0,1,medium,0,1,0.254,0,2,6.0,2.6,9.4,1.1,6.4,1,1,26,13,229000.0,0
PSN012051,42,21,bachelors,65100.0,upper_mid,0.0,1,medium,0,0,0.23,1,70,7.9,8.5,5.1,1.8,10.0,0,1,24,18,530000.0,0
PSN012052,45,26,high_school,77500.0,middle,0.0,0,high,0,0,0.339,1,33,5.5,6.2,3.2,9.2,7.3,1,1,26,19,1005900.0,0
PSN012053,53,30,high_school,38800.0,bottom,0.0,0,medium,0,0,0.249,0,13,8.5,4.4,2.0,0.6,8.6,0,0,36,17,139000.0,0
PSN012054,44,21,bachelors,123000.0,bottom,0.0,1,low,0,0,0.161,1,15,2.7,8.5,4.3,4.1,10.0,0,0,48,0,506600.0,0
PSN012055,42,20,some_college,145000.0,bottom,0.0,1,low,1,0,0.277,1,38,9.5,3.5,0.7,0.8,8.2,0,1,41,1,536800.0,0
PSN012056,59,36,some_college,155300.0,middle,0.0,0,medium,0,0,0.45,1,39,6.2,3.3,4.8,2.4,7.7,1,0,30,29,4997900.0,1
PSN012057,44,19,some_college,149500.0,bottom,0.0,0,low,0,0,0.382,1,56,10.0,10.0,6.3,1.4,7.8,0,1,21,23,1181600.0,0
PSN012058,65,39,some_college,81100.0,middle,0.0,1,low,2,1,0.076,1,67,3.2,2.6,4.8,6.0,5.9,0,0,25,40,1504300.0,0
PSN012059,32,8,graduate,157800.0,upper_mid,0.0,0,high,2,0,0.388,1,95,7.0,8.7,2.4,0.0,8.3,0,1,31,1,235000.0,0
PSN012060,59,35,high_school,193700.0,lower_mid,0.0,0,low,2,0,0.357,1,95,5.0,6.5,7.4,5.8,8.1,0,0,41,18,4860000.0,1
PSN012061,34,17,bachelors,160200.0,middle,0.0,0,high,1,0,0.106,1,56,10.0,5.9,5.2,0.3,8.5,0,1,27,7,212800.0,0
PSN012062,71,49,graduate,89800.0,upper_mid,0.0,1,high,0,0,0.209,1,95,4.8,7.7,0.0,2.1,4.9,0,1,23,48,2000200.0,1
PSN012063,45,26,some_college,86100.0,lower_mid,0.0,0,medium,2,0,0.149,1,33,4.6,6.4,3.3,0.9,7.0,0,1,28,17,433200.0,0
PSN012064,22,1,bachelors,59500.0,middle,50200.0,1,medium,1,0,0.017,0,10,5.9,7.2,4.7,5.0,6.9,0,1,18,4,177500.0,0
PSN012065,22,3,bachelors,106000.0,lower_mid,0.0,1,high,2,0,0.056,1,47,3.9,9.8,7.2,3.5,9.1,0,1,18,4,137500.0,0
PSN012066,61,36,bachelors,48900.0,middle,0.0,1,low,1,0,0.508,1,36,10.0,4.5,4.5,10.0,4.8,0,0,40,21,1527400.0,1
PSN012067,46,24,high_school,94400.0,upper_mid,0.0,1,medium,1,0,0.098,0,5,6.2,5.8,3.0,1.2,6.9,0,1,43,3,258800.0,0
PSN012068,42,16,some_college,176800.0,middle,0.0,1,medium,3,0,0.506,0,5,7.5,4.8,2.9,1.5,8.2,0,1,30,12,630700.0,0
PSN012069,52,28,high_school,37000.0,lower_mid,60700.0,1,medium,0,0,0.409,0,20,5.4,1.2,7.4,2.5,4.4,0,0,27,25,322300.0,0
PSN012070,48,29,graduate,164600.0,middle,0.0,1,low,1,1,0.408,0,0,5.6,5.6,4.6,7.6,8.0,1,1,36,12,891500.0,0
PSN012071,41,15,graduate,49800.0,lower_mid,0.0,0,low,2,0,0.186,1,47,4.7,9.4,1.9,0.0,10.0,0,1,25,16,82900.0,0
PSN012072,34,18,some_college,47300.0,lower_mid,18700.0,1,high,0,0,0.12,1,64,7.2,6.2,4.1,0.5,6.8,1,1,32,2,112900.0,0
PSN012073,22,0,high_school,53500.0,middle,0.0,1,medium,0,0,0.165,1,93,3.5,4.6,0.7,1.5,4.8,0,0,18,4,164700.0,0
PSN012074,41,20,graduate,117100.0,middle,0.0,0,high,1,0,0.17,1,66,6.2,8.9,5.7,0.0,6.5,0,1,22,19,682700.0,0
PSN012075,37,13,some_college,43300.0,middle,0.0,0,low,2,0,0.102,1,57,10.0,3.6,4.3,7.4,10.0,1,1,39,0,11700.0,0
PSN012076,71,43,some_college,71500.0,lower_mid,0.0,1,medium,0,0,0.374,1,64,3.9,10.0,4.7,3.6,7.3,0,1,18,53,11065200.0,1
PSN012077,50,26,bachelors,55800.0,bottom,0.0,1,medium,0,0,0.085,0,13,5.5,4.7,8.4,4.4,6.7,0,1,25,25,215700.0,0
PSN012078,57,37,high_school,102700.0,bottom,0.0,1,high,0,0,0.099,1,31,5.6,4.4,6.4,4.0,8.5,0,0,26,31,1023300.0,0
PSN012079,59,34,some_college,86100.0,bottom,261900.0,0,high,0,0,0.205,1,77,3.2,9.2,4.9,0.6,9.1,0,1,23,36,1793600.0,1
PSN012080,47,23,bachelors,71100.0,bottom,0.0,0,medium,0,0,0.6,1,65,9.5,6.4,3.5,5.2,6.9,0,1,32,15,656200.0,0
PSN012081,54,31,graduate,256900.0,lower_mid,0.0,1,low,1,0,0.201,1,61,3.6,3.3,7.5,2.8,10.0,0,1,42,12,2094700.0,0
PSN012082,47,23,high_school,63500.0,lower_mid,0.0,0,low,0,0,0.168,0,11,5.2,2.6,4.4,6.2,7.4,1,1,29,18,67300.0,0
PSN012083,42,13,some_college,88700.0,bottom,0.0,0,medium,2,1,0.307,1,56,2.6,7.5,5.5,1.5,10.0,0,1,36,6,214400.0,0
PSN012084,36,13,high_school,27800.0,bottom,0.0,0,high,1,1,0.292,1,25,3.7,5.3,5.5,0.0,6.2,0,1,18,18,155100.0,0
PSN012085,22,0,bachelors,26800.0,bottom,0.0,0,high,2,0,0.05,1,100,3.1,5.2,8.3,0.4,5.6,0,1,32,0,600.0,0
PSN012086,40,12,high_school,147600.0,top,2110900.0,1,high,2,1,0.165,1,29,8.5,5.3,6.7,8.3,4.9,1,1,26,14,3093000.0,1
PSN012087,45,21,bachelors,136500.0,middle,0.0,0,medium,0,0,0.24,1,73,7.7,2.8,4.0,5.6,8.1,1,1,30,15,1383800.0,0
PSN012088,38,17,bachelors,115700.0,bottom,0.0,1,high,1,1,0.096,1,68,7.9,6.7,5.6,0.0,8.0,0,1,31,7,69700.0,0
PSN012089,35,13,high_school,28700.0,middle,235100.0,0,low,2,0,0.421,1,41,7.9,4.0,5.4,4.3,6.5,1,0,22,13,591700.0,1
PSN012090,45,17,bachelors,92700.0,lower_mid,0.0,1,high,2,1,0.142,1,27,6.8,3.6,5.3,0.6,3.5,1,1,27,18,467600.0,0
PSN012091,56,32,high_school,63800.0,lower_mid,0.0,0,low,1,0,0.218,0,4,4.4,2.7,1.2,1.8,5.1,0,0,33,23,298500.0,0
PSN012092,40,19,some_college,104000.0,lower_mid,22700.0,1,medium,1,0,0.196,0,6,3.3,2.3,4.6,1.3,2.7,0,1,33,7,179100.0,0
PSN012093,27,0,high_school,33800.0,middle,0.0,1,high,1,0,0.405,0,0,6.3,9.6,6.8,2.9,6.6,1,1,20,7,107000.0,0
PSN012094,22,0,some_college,58200.0,lower_mid,28200.0,0,low,4,0,0.221,1,78,6.8,7.1,7.8,4.1,6.4,1,1,27,0,7800.0,0
PSN012095,55,33,high_school,54400.0,upper_mid,228900.0,1,medium,1,0,0.349,1,98,6.4,7.8,6.0,7.9,6.8,0,0,24,31,3160400.0,1
PSN012096,61,32,some_college,158600.0,bottom,0.0,0,medium,2,0,0.298,1,64,4.8,7.9,7.2,0.2,4.1,1,1,26,35,10848500.0,1
PSN012097,31,7,some_college,59700.0,bottom,0.0,0,high,0,0,0.128,0,0,7.2,3.1,2.9,1.4,3.8,0,0,42,0,13500.0,0
PSN012098,44,23,bachelors,147500.0,lower_mid,0.0,0,medium,1,0,0.464,1,97,9.7,6.5,0.0,8.8,1.5,1,1,20,24,583000.0,0
PSN012099,27,7,high_school,52800.0,top,1306500.0,1,low,2,0,0.217,0,13,4.7,6.8,4.1,4.1,10.0,0,1,35,0,1217700.0,1
PSN012100,36,13,some_college,89900.0,lower_mid,0.0,1,low,3,0,0.125,1,88,4.0,5.8,7.4,1.4,7.8,0,1,36,0,164200.0,0
PSN012101,56,33,high_school,100000.0,top,2980800.0,1,medium,2,0,0.102,1,68,6.3,3.9,3.3,1.0,4.0,0,0,26,30,13253300.0,1
PSN012102,25,1,graduate,247900.0,upper_mid,715200.0,1,low,2,0,0.443,1,57,6.0,10.0,5.4,4.2,8.6,0,1,31,0,1044000.0,0
PSN012103,35,14,bachelors,176300.0,upper_mid,0.0,1,low,2,0,0.476,0,0,2.0,7.7,9.8,3.4,10.0,0,1,28,7,433700.0,0
PSN012104,71,47,high_school,34700.0,bottom,0.0,1,high,0,0,0.2,1,36,6.6,2.7,6.4,2.5,0.0,0,1,22,49,676900.0,0
PSN012105,26,6,graduate,76100.0,upper_mid,0.0,0,low,0,0,0.203,1,57,4.3,8.0,4.4,5.8,9.9,0,1,26,0,48700.0,0
PSN012106,38,17,some_college,188300.0,lower_mid,0.0,1,low,0,0,0.418,0,0,5.1,6.3,7.2,8.1,6.7,1,1,36,2,372900.0,0
PSN012107,25,5,bachelors,70800.0,middle,0.0,0,low,1,0,0.521,0,22,8.5,8.2,4.8,3.2,10.0,1,1,32,0,8300.0,0
PSN012108,33,12,bachelors,97900.0,bottom,0.0,1,medium,1,0,0.02,1,13,8.7,9.9,8.5,1.8,4.9,0,1,18,15,124400.0,0
PSN012109,31,9,some_college,26800.0,middle,0.0,0,low,1,0,0.125,0,7,4.4,5.8,3.1,2.1,9.1,0,1,46,0,8600.0,0
PSN012110,45,23,some_college,35600.0,upper_mid,77100.0,1,medium,0,0,0.41,1,48,6.8,2.0,7.1,6.4,6.8,1,0,26,19,896700.0,1
PSN012111,47,19,graduate,135700.0,middle,0.0,1,low,0,0,0.238,1,79,5.0,3.8,4.0,1.9,7.6,1,1,18,29,2065700.0,0
PSN012112,36,15,graduate,88300.0,upper_mid,0.0,0,high,0,0,0.351,0,6,7.9,7.3,2.3,0.0,6.2,0,1,30,6,101700.0,0
PSN012113,41,16,bachelors,139000.0,middle,0.0,1,low,2,0,0.297,0,8,3.4,8.3,1.3,1.8,9.5,1,1,18,23,396800.0,0
PSN012114,46,20,bachelors,88900.0,lower_mid,369500.0,1,medium,1,0,0.494,0,14,3.6,9.5,2.9,2.1,9.0,1,1,20,26,758900.0,0
PSN012115,54,29,graduate,104200.0,lower_mid,0.0,1,medium,0,0,0.6,1,100,6.4,7.2,5.8,6.7,5.9,0,1,23,31,2959900.0,1
