coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm,bid,ask,bid_depth,ask_depth,net_szi,net_signed_notional,gross_notional,mean_leverage,n_long,n_short,binance_funding,binance_perp,binance_spot,bybit_funding,bybit_perp,n_posts,mean_sentiment,pos_frac,neg_frac,usdt_mcap,usdc_mcap,trend_bitcoin,trend_bitcoin_price,trend_buy_bitcoin,trend_coinbase,trend_crypto_crash,trend_cryptocurrency,trend_dollar,trend_ethereum,trend_how_to_buy_crypto,trend_oil,trend_recession,trend_sell_bitcoin,trend_weather,value,classification,gold_paxg,funding_div_binance,funding_div_bybit,basis_binance,collector_up,hour_of_day,day_of_week,is_weekend,session,ret,resid_ret,ret_xrank
ETH,1786039200,1786042740.0,1905.15,1905.1,1905.9,-0.0003672805,5.2294e-06,994339.4657999999,741456004.2200801,1905.1,1905.2,1684084.46671,1896891.7759399998,-181640.7367,-346052641.43869,346217823.38399,17.2,2.0,13.0,9.87e-06,1905.21,1905.95,1.973e-05,1905.25,11.0,0.07024545454545454,0.2727272727272727,0.09090909090909091,183103910275.10278,71728840853.7331,65.0,54.0,60.0,46.0,46.0,28.0,50.0,43.0,30.0,73.0,61.0,17.0,43.0,25,Extreme Fear,4239.6,-4.6406e-06,-1.4500599999999998e-05,-0.7999999999999545,True,18,3,0,us,-0.00449379490529056,-0.00025913536696654197,0.5
ETH,1786042800,1786046280.0,1908.55,1908.6,1909.55,-0.0004974994,6.7161e-06,995677.4034000002,729004116.2449195,1908.5,1908.6,1842332.05538,1796507.4824299999,-181726.7277,-347061704.56146,347223891.65274,17.2,2.0,13.0,9.87e-06,1908.77,1910.06,1.973e-05,1908.73,20.0,0.20695000000000002,0.45,0.15,183103910275.10278,71728840853.7331,54.0,67.0,54.0,58.0,25.0,48.0,54.0,59.0,47.0,81.0,69.0,23.0,49.0,25,Extreme Fear,4245.99,-3.1539000000000004e-06,-1.30139e-05,-1.509999999999991,True,19,3,0,us,0.0017846363803375453,0.0011357194756545044,1.0
ETH,1786046400,1786049940.0,1906.05,1906.0,1906.97,-0.0004562211,1.11545e-05,992963.6498000004,701942563.3219702,1906.1,1906.2,5107933.018300001,367714.9013,-181625.4109,-346162203.08304,346322053.85468,17.2,2.0,13.0,9.87e-06,1906.16,1907.14,1.973e-05,1906.01,0.0,,,,183103910275.10278,71728840853.7331,56.0,70.0,54.0,62.0,24.0,51.0,100.0,63.0,42.0,91.0,70.0,27.0,46.0,25,Extreme Fear,4237.6,1.2844999999999993e-06,-8.5755e-06,-1.0900000000001455,True,20,3,0,us,-0.0013098949464253051,-0.0009867785321015373,0.5
ETH,1786050000,1786053540.0,1905.65,1905.7,1906.4,-0.0003671842,1.25e-05,991104.4336000002,714281797.7969902,1905.6,1905.7,1290131.3425999999,3161202.6201800006,-181388.0095,-345664103.7645,345813513.20942,17.2,2.0,13.0,9.87e-06,1905.25,1906.28,1.973e-05,1905.25,7.0,0.22245714285714288,0.42857142857142855,0.14285714285714285,183103910275.10278,71728840853.7331,55.0,71.0,53.0,54.0,0.0,51.0,66.0,60.0,62.0,92.0,63.0,49.0,46.0,25,Extreme Fear,4236.56,2.6300000000000002e-06,-7.2299999999999985e-06,-0.6299999999998818,True,21,3,0,us,-0.00020985808347095958,-0.00029146073840544725,0.25
ETH,1786053600,1786057140.0,1904.25,1904.3,1905.1,-0.0004199255,1.25e-05,991229.0252,682043220.5594611,1904.2,1904.3,1758671.1929799998,1912151.7625799999,-181734.1755,-346033209.80487,346185387.45785797,17.2,2.0,13.0,9.87e-06,1904.18,1905.25,1.973e-05,1904.04,11.0,0.17594545454545454,0.36363636363636365,0.18181818181818182,183103910275.10278,71728840853.7331,58.0,75.0,59.0,60.0,23.0,61.0,65.0,63.0,32.0,91.0,69.0,41.0,46.0,25,Extreme Fear,4237.97,2.6300000000000002e-06,-7.2299999999999985e-06,-1.0,True,22,3,0,us,-0.0007346574659565785,0.001113486652297158,0.75
ETH,1786057200,1786060740.0,1902.95,1902.99,1904.0,-0.0005252101,6.2982e-06,992417.1201999999,699451097.239011,1902.9,1903.0,1353065.57392,2455061.8344900003,-179325.7564,-341245022.47464,341970918.14146,17.2,3.0,12.0,9.87e-06,1903.12,1904.1,1.973e-05,1903.02,7.0,-0.2115857142857143,0.2857142857142857,0.42857142857142855,183103910275.10278,71728840853.7331,54.0,71.0,64.0,53.0,30.0,61.0,61.0,58.0,63.0,90.0,77.0,35.0,47.0,25,Extreme Fear,4248.73,-3.5718000000000003e-06,-1.3431799999999999e-05,-1.1499999999998636,True,23,3,0,us,-0.0006826834711828322,1.136253119041696e-05,0.5
ETH,1786060800,1786064340.0,1902.35,1902.3,1903.16,-0.0003993358,1.12083e-05,993013.4742000005,729152744.6758705,1902.3,1902.4,794793.24274,4764212.89327,-179365.8334,-341261434.62684,342630596.57652,17.2,3.0,12.0,-5.62e-06,1903.0,1903.88,-1.605e-05,1902.88,5.0,0.46731999999999996,0.6,0.0,183420562378.61417,71901809218.364,55.0,70.0,68.0,56.0,30.0,72.0,66.0,62.0,53.0,84.0,71.0,45.0,65.0,29,Fear,4228.45,1.6828300000000003e-05,2.7258300000000003e-05,-1.5300000000002,True,0,4,0,asia,-0.0003152999290575442,-9.278768959822549e-05,0.75
ETH,1786064400,1786067880.0,1902.35,1902.3,1903.2,-0.0004203447,4.7191e-06,979270.5130000005,769965823.3377895,1902.3,1902.4,2141538.0567799998,2007047.7792000002,-179241.1434,-340960914.361992,342658148.88803196,17.2,3.0,12.0,-5.62e-06,1902.45,1903.36,-1.605e-05,1902.37,5.0,0.22222,0.4,0.2,183420562378.61417,71901809218.364,50.0,67.0,69.0,53.0,0.0,72.0,65.0,58.0,64.0,83.0,77.0,51.0,98.0,29,Fear,4252.15,1.03391e-05,2.07691e-05,-1.009999999999991,True,1,4,0,asia,0.0,-0.0024599526951458142,0.25
ETH,1786068000,1786071540.0,1901.75,1901.8,1902.89,-0.0005728129,2.2977e-06,977418.0962000005,753065262.1059,1901.7,1901.8,2279222.07284,2016832.8480099998,-179111.0994,-340837546.30532,342916638.37236,17.2,3.0,12.0,-5.62e-06,1901.75,1902.73,-1.605e-05,1901.7,5.0,0.0988,0.4,0.2,183420562378.61417,71901809218.364,51.0,67.0,60.0,54.0,30.0,65.0,54.0,61.0,51.0,84.0,79.0,100.0,88.0,29,Fear,4246.07,7.9177e-06,1.83477e-05,-0.9800000000000182,True,2,4,0,asia,-0.0003153993744579031,0.00036176749993707495,0.75
ETH,1786071600,1786075080.0,1896.25,1896.3,1897.3,-0.0005270648,-4.2272e-06,992712.6222000002,756890956.9154499,1896.2,1896.3,86626.29498,5464561.39561,-176050.8052,-333819621.167924,341878892.228164,17.2,3.0,12.0,-5.62e-06,1896.53,1897.43,-1.605e-05,1896.64,4.0,0.167625,0.25,0.0,183420562378.61417,71901809218.364,48.0,66.0,63.0,44.0,41.0,64.0,47.0,54.0,45.0,74.0,78.0,52.0,76.0,29,Fear,4262.15,1.3928000000000005e-06,1.1822800000000001e-05,-1.1800000000000637,True,3,4,0,asia,-0.0028920730905744874,-0.0007883227013837325,0.25
ETH,1786075200,1786078740.0,1896.25,1896.3,1897.29,-0.0004743608,1.5657e-06,989794.5970000006,787855870.6342821,1896.4,1896.5,1781850.00183,3155504.46741,-174943.97509999998,-331454795.80285,342162835.10030997,17.2,3.0,12.0,-5.62e-06,1896.48,1897.44,-1.605e-05,1896.38,6.0,0.2638333333333333,0.6666666666666666,0.16666666666666666,183420562378.61417,71901809218.364,50.0,65.0,64.0,42.0,32.0,76.0,49.0,54.0,67.0,73.0,72.0,28.0,65.0,29,Fear,4260.96,7.1857000000000005e-06,1.76157e-05,-1.1900000000000546,True,4,4,0,asia,0.0,0.0008123006723600131,0.75
ETH,1786078800,1786082340.0,1901.05,1901.1,1902.0,-0.0004731861,9.537e-07,991791.7090000004,764807210.7896104,1901.0,1901.1,1376879.38106,2861221.45314,-173446.5084,-329787233.74749804,341925630.138188,17.2,3.0,12.0,-5.62e-06,1900.79,1901.58,-1.605e-05,1900.55,0.0,,,,183420562378.61417,71901809218.364,51.0,59.0,90.0,39.0,30.0,71.0,42.0,60.0,71.0,70.0,71.0,19.0,51.0,29,Fear,4274.47,6.5737e-06,1.70037e-05,-0.5299999999999727,True,5,4,0,asia,0.0025313117996044188,0.0004182515785750543,0.5
ETH,1786082400,1786085940.0,1903.75,1903.8,1904.84,-0.0005459776,1.4896e-06,1002294.537,773412412.8743098,1903.7,1903.8,2324825.2962700003,1560902.66649,-172431.8913,-328138385.76050603,342850348.68338,17.2,3.0,12.0,-5.62e-06,1903.81,1904.53,-1.605e-05,1903.84,3.0,-0.19063333333333332,0.0,0.3333333333333333,183420562378.61417,71901809218.364,52.0,56.0,77.0,34.0,0.0,67.0,42.0,71.0,45.0,61.0,70.0,28.0,49.0,29,Fear,4291.5,7.1096000000000005e-06,1.75396e-05,-0.7799999999999727,True,6,4,0,asia,0.0014202677467716196,0.0018395129454128619,0.75
ETH,1786086000,1786089540.0,1901.95,1902.0,1902.9,-0.0004729623,2.7125e-06,1000076.491,760751002.2444104,1901.9,1902.0,1392214.10082,4002106.1776900003,-172342.1788,-327933036.25788,342822703.04116,17.2,3.0,12.0,-5.62e-06,1901.66,1902.36,-1.605e-05,1901.52,13.0,0.2893,0.46153846153846156,0.0,183420562378.61417,71901809218.364,48.0,51.0,77.0,35.0,17.0,65.0,37.0,63.0,40.0,59.0,71.0,20.0,46.0,29,Fear,4286.81,8.3325e-06,1.8762500000000002e-05,-0.4099999999998545,True,7,4,0,asia,-0.0009455022980958683,-0.0007959428109405505,0.25
ETH,1786089600,1786093140.0,1909.15,1909.23,1910.3,-0.0005758258,-2.3314e-05,976103.4772000002,796068153.0377092,1909.1,1909.2,1863146.8915100002,3794489.60599,-165560.54869999998,-316117101.000074,340315962.21303,17.2,4.0,11.0,5.102e-05,1909.9,1910.7,3.25e-05,1909.91,9.0,0.3015333333333333,0.5555555555555556,0.2222222222222222,183420562378.61417,71901809218.364,47.0,50.0,89.0,35.0,20.0,69.0,37.0,62.0,32.0,56.0,61.0,14.0,45.0,29,Fear,4302.05,-7.433400000000001e-05,-5.5814e-05,-1.5499999999999545,True,8,4,0,europe,0.0037855884749862234,-0.0016106063855322386,0.5
ETH,1786093200,1786096740.0,1912.05,1912.17,1913.1,-0.000486122,-2.79408e-05,908406.7273999986,899297962.3938503,1912.0,1912.1,2928688.84739,1256453.8794800001,-143068.1811,-273655063.05362,307708292.94146,17.2,4.0,11.0,5.102e-05,1912.41,1913.04,3.25e-05,1912.42,7.0,0.18114285714285713,0.42857142857142855,0.14285714285714285,183420562378.61417,71901809218.364,47.0,50.0,79.0,34.0,22.0,63.0,38.0,53.0,31.0,54.0,62.0,17.0,45.0,29,Fear,4311.29,-7.89608e-05,-6.04408e-05,-0.9900000000000091,True,9,4,0,europe,0.0015190006023622082,-0.003067984124060296,0.25
ETH,1786096800,1786100340.0,1911.75,1911.87,1912.96,-0.0006063901,-1.8547e-06,919776.022399999,911613109.6722826,1911.7,1911.8,3531326.25942,1352410.76013,-141162.0037,-269930862.11099,303683020.21429,17.2,4.0,11.0,5.102e-05,1912.13,1912.85,3.25e-05,1912.1,9.0,0.2887111111111111,0.5555555555555556,0.1111111111111111,183420562378.61417,71901809218.364,47.0,50.0,55.0,33.0,25.0,59.0,39.0,51.0,32.0,58.0,57.0,20.0,51.0,29,Fear,4311.24,-5.2874700000000004e-05,-3.43547e-05,-1.099999999999909,True,10,4,0,europe,-0.00015689966266574373,-0.0014952515514353492,0.5
ETH,1786100400,1786103880.0,1914.95,1915.0,1916.0,-0.0005219207,3.3096e-06,915064.6259999988,918461410.514968,1914.9,1915.0,1851749.9986500002,2864398.2780799996,-141293.9038,-270574550.81477,304225294.45259,17.2,4.0,11.0,5.102e-05,1915.51,1916.33,3.25e-05,1915.56,18.0,0.18405555555555556,0.4444444444444444,0.2222222222222222,183420562378.61417,71901809218.364,49.0,57.0,49.0,33.0,0.0,57.0,58.0,49.0,27.0,61.0,56.0,24.0,55.0,29,Fear,4316.28,-4.77104e-05,-2.9190399999999998e-05,-1.3799999999998818,True,11,4,0,europe,0.0016738590296849765,-0.0008456953680494885,0.75
ETH,1786104000,1786107480.0,1931.15,1931.2,1932.34,-0.0005899583,-2.2468e-06,911732.9922,1017236627.7481105,1931.1,1931.2,697874.6804,3976539.15046,-138564.83599999998,-267617878.512124,301379910.51702404,17.2,3.0,12.0,5.102e-05,1931.26,1932.13,3.25e-05,1931.29,15.0,0.23947333333333334,0.4,0.2,183420562378.61417,71901809218.364,49.0,60.0,48.0,38.0,0.0,55.0,63.0,51.0,37.0,64.0,58.0,36.0,56.0,29,Fear,4351.79,-5.32668e-05,-3.47468e-05,-0.9800000000000182,True,12,4,0,europe,0.008459750907334529,0.003302367586514781,1.0
ETH,1786107600,1786111080.0,1924.15,1924.1,1925.03,-0.0004311621,-2.0055e-06,873161.2711999997,1028222600.4949788,1924.1,1924.2,1408826.9652099998,4330177.11749,-121784.44769999999,-234690532.372438,268834603.300794,17.2,3.0,12.0,5.102e-05,1922.5,1923.5,3.25e-05,1922.62,6.0,-0.16149999999999998,0.16666666666666666,0.5,183420562378.61417,71901809218.364,53.0,67.0,49.0,43.0,14.0,53.0,59.0,54.0,38.0,68.0,60.0,25.0,53.0,29,Fear,4338.52,-5.30255e-05,-3.45055e-05,0.650000000000091,True,13,4,0,us,-0.0036247831602931324,0.0009503556545691792,0.25
ETH,1786111200,1786114740.0,1913.65,1913.6,1914.5,-0.0004178637,4.0414e-06,853015.8145999992,1057161533.0348381,1913.6,1913.7,2079846.4553800002,1114920.77418,-123236.3433,-235887412.69109,264461599.18096998,17.2,3.0,12.0,5.102e-05,1912.74,1913.57,3.25e-05,1912.99,12.0,0.2803583333333333,0.5,0.08333333333333333,183420562378.61417,71901809218.364,52.0,62.0,54.0,49.0,14.0,57.0,60.0,51.0,37.0,69.0,60.0,34.0,60.0,29,Fear,4333.59,-4.6978600000000005e-05,-2.84586e-05,0.08000000000015461,True,14,4,0,us,-0.005456955019099374,-0.004234137016665032,0.75
ETH,1786114800,1786118340.0,1917.05,1917.04,1918.03,-0.0004848725,4.7268e-06,854876.1980000002,985907628.74216,1917.0,1917.1,2289332.47783,1036857.79634,-124178.7764,-238121077.52920002,264652790.51466,17.2,3.0,12.0,5.102e-05,1916.99,1917.88,3.25e-05,1917.23,14.0,0.10837142857142858,0.2857142857142857,0.21428571428571427,183420562378.61417,71901809218.364,49.0,64.0,47.0,49.0,13.0,52.0,63.0,49.0,40.0,75.0,62.0,42.0,74.0,29,Fear,4334.27,-4.62932e-05,-2.7773199999999997e-05,-0.8300000000001546,True,15,4,0,us,0.001776709429623935,0.002885189093273437,0.75
ETH,1786118400,1786121940.0,1910.35,1910.3,1911.2,-0.0004185852,-6.5075e-06,847534.294399999,987379359.3864294,1910.3,1910.4,645184.3160300001,5084702.38309,-122910.1909,-234953046.03507,261321827.71443,17.2,3.0,12.0,3.625e-05,1908.56,1909.51,6.138e-05,1908.8,13.0,0.10056153846153847,0.46153846153846156,0.38461538461538464,183420562378.61417,71901809218.364,48.0,63.0,47.0,47.0,14.0,52.0,62.0,47.0,33.0,76.0,59.0,31.0,60.0,29,Fear,4323.43,-4.27575e-05,-6.78875e-05,0.8399999999999181,True,16,4,0,us,-0.003494953183276417,-0.0016113316959616656,0.5
ETH,1786122000,1786125540.0,1911.75,1911.4,1912.15,-0.00018304,8.416e-06,813314.8146000009,1069106724.9153308,1911.7,1911.8,3518343.42024,1245665.9079,-124976.3672,-238364196.79726,259423175.75428,17.2,3.0,12.0,3.625e-05,1911.41,1912.45,6.138e-05,1911.4,10.0,0.10527,0.2,0.2,183420562378.61417,71901809218.364,49.0,64.0,45.0,51.0,18.0,54.0,65.0,49.0,35.0,75.0,69.0,26.0,49.0,29,Fear,4333.53,-2.7833999999999998e-05,-5.2963999999999996e-05,-0.7000000000000455,True,17,4,0,us,0.000732850001308627,0.0020053489430703194,1.0
ETH,1786125600,1786129140.0,1908.15,1908.2,1909.49,-0.0006755731,4.0735e-06,815685.3134000002,1088103037.4888284,1908.1,1908.2,6688840.374599999,663647.47751,-124168.5888,-236789497.15241998,258621130.64442,17.2,3.0,12.0,3.625e-05,1908.93,1909.86,6.138e-05,1908.91,19.0,0.18577894736842104,0.5263157894736842,0.15789473684210525,183420562378.61417,71901809218.364,54.0,63.0,56.0,59.0,40.0,57.0,61.0,57.0,75.0,76.0,61.0,42.0,46.0,29,Fear,4329.11,-3.21765e-05,-5.73065e-05,-1.709999999999809,True,18,4,0,us,-0.0018830914083953765,-0.0008929302131619496,0.25
ETH,1786129200,1786131540.0,1916.55,1916.6,1917.7,-0.0005736038,1.2868e-06,811495.8591999995,1098338291.2815294,1916.5,1916.6,1504059.80614,1773119.15828,-120856.1221,-231567312.960725,253531906.82046503,17.2,3.0,12.0,3.625e-05,1917.85,1918.85,6.138e-05,1917.81,16.0,0.2313625,0.5,0.1875,183420562378.61417,71901809218.364,50.0,69.0,51.0,51.0,0.0,57.0,85.0,56.0,38.0,77.0,60.0,34.0,45.0,29,Fear,4337.34,-3.49632e-05,-6.0093199999999996e-05,-2.2999999999999545,True,19,4,0,us,0.004402169640751463,-0.00023541036030786527,0.5
ETH,1786132800,1786136340.0,1913.35,1913.5,1914.49,-0.0005693422,-2.6737e-06,811082.2213999998,1097716682.9680998,1913.3,1913.4,2379715.1390299997,1781624.48864,-120810.7944,-231216274.14891002,253245421.70941,17.2,3.0,12.0,3.625e-05,1913.97,1914.81,6.138e-05,1913.79,0.0,,,,183420562378.61417,71901809218.364,58.0,70.0,28.0,57.0,65.0,36.0,68.0,70.0,47.0,82.0,46.0,43.0,46.0,29,Fear,4335.34,-3.89237e-05,-6.40537e-05,-1.4600000000000364,True,20,4,0,us,-0.0016696668492864886,-0.0017602377149919608,0.5
ETH,1786136400,1786139940.0,1915.35,1915.4,1916.49,-0.0005687481,4.369e-07,808755.46,1067552979.3751106,1915.3,1915.4,1309111.06048,2019253.51427,-120212.1537,-230338507.70457,252407127.75615,17.2,3.0,12.0,3.625e-05,1915.65,1916.55,6.138e-05,1915.61,10.0,0.11979999999999999,0.4,0.2,183420562378.61417,71901809218.364,52.0,67.0,18.0,49.0,26.0,19.0,75.0,55.0,48.0,86.0,31.0,43.0,45.0,29,Fear,4338.28,-3.58131e-05,-6.0943099999999996e-05,-1.2000000000000455,True,21,4,0,us,0.001045287061959499,0.0018584253838529114,1.0
ETH,1786140000,1786143540.0,1913.75,1913.7,1914.7,-0.0004700475,-1.6228e-06,808527.3678,1064913666.7312201,1913.7,1913.8,2533211.77205,895474.82474,-120004.6986,-229654132.97564,251690222.8492,17.2,3.0,12.0,3.625e-05,1913.93,1914.84,6.138e-05,1913.96,9.0,0.3612777777777778,0.5555555555555556,0.1111111111111111,183420562378.61417,71901809218.364,54.0,70.0,19.0,55.0,35.0,22.0,77.0,59.0,53.0,90.0,37.0,37.0,51.0,29,Fear,4343.73,-3.78728e-05,-6.300279999999999e-05,-1.0899999999999181,True,22,4,0,us,-0.0008353564622652909,5.3450320386235904e-05,0.25
ETH,1786143600,1786147080.0,1913.15,1913.1,1914.15,-0.0004963038,2.7026e-06,808577.2783999995,1035546153.6235399,1913.1,1913.2,1202557.6202,2852537.69623,-119992.6459,-229550364.14393,251432426.59482998,17.2,3.0,12.0,3.625e-05,1913.07,1914.18,6.138e-05,1913.03,23.0,0.07764347826086956,0.391304347826087,0.2608695652173913,183420562378.61417,71901809218.364,54.0,74.0,18.0,55.0,0.0,26.0,85.0,59.0,64.0,93.0,38.0,57.0,50.0,29,Fear,4344.47,-3.35474e-05,-5.8677399999999995e-05,-1.0299999999999727,True,23,4,0,us,-0.00031352057478761797,-0.0009880682683002934,0.5
ETH,1786147200,1786150740.0,1913.55,1913.5,1914.41,-0.0004231069,3.2822e-06,809697.9585999999,1000210387.3816595,1913.5,1913.6,1001049.1333100001,3068992.79232,-120229.1494,-230059494.749989,251874640.187275,17.2,3.0,12.0,3.4e-07,1913.41,1914.35,-2.018e-05,1913.39,0.0,,,,183416069330.6819,72129802847.59998,55.0,74.0,19.0,52.0,0.0,28.0,93.0,55.0,51.0,83.0,42.0,34.0,74.0,30,Fear,4344.58,2.9422e-06,2.34622e-05,-0.7999999999999545,True,0,5,1,asia,0.00020907926717717018,0.0002267530723412177,0.75
ETH,1786150800,1786154340.0,1913.55,1913.7,1914.66,-0.0005536231,7.3356e-06,809469.9808,945072426.04004,1913.5,1913.6,4047897.4075300004,414760.67259,-120251.7539,-230119027.018154,251932066.678612,17.2,3.0,12.0,3.4e-07,1913.81,1914.65,-2.018e-05,1913.6,0.0,,,,183416069330.6819,72129802847.59998,45.0,68.0,16.0,44.0,0.0,24.0,91.0,49.0,50.0,74.0,30.0,35.0,100.0,30,Fear,4338.15,6.9955999999999996e-06,2.7515599999999998e-05,-1.1000000000001364,True,1,5,1,asia,0.0,-7.01878978804294e-05,0.25
ETH,1786154400,1786157940.0,1912.15,1912.2,1913.19,-0.0005174604,6.1376e-06,808693.9820000003,937909175.7704396,1912.1,1912.2,3174197.48696,808098.4598600001,-120280.1047,-229983743.48800898,251683781.021171,17.2,3.0,12.0,3.4e-07,1912.27,1913.18,-2.018e-05,1912.3,11.0,0.15474545454545455,0.45454545454545453,0.09090909090909091,183416069330.6819,72129802847.59998,44.0,62.0,15.0,40.0,36.0,24.0,75.0,51.0,49.0,76.0,29.0,39.0,100.0,30,Fear,4338.74,5.7976e-06,2.63176e-05,-1.0299999999999727,True,2,5,1,asia,-0.000731624467612435,-0.0007489914181870026,0.5
ETH,1786158000,1786161540.0,1917.55,1917.5,1918.48,-0.0004586965,6.4899e-06,805274.2832000001,911225473.54859,1917.5,1917.6,2467520.88392,1355231.17697,-120721.2456,-231479087.96271202,252862649.588728,17.2,3.0,12.0,3.4e-07,1917.2,1918.08,-2.018e-05,1917.06,5.0,-0.008520000000000017,0.2,0.4,183416069330.6819,72129802847.59998,44.0,66.0,13.0,46.0,33.0,23.0,69.0,54.0,64.0,77.0,37.0,0.0,92.0,30,Fear,4340.33,6.1499e-06,2.66699e-05,-0.5299999999999727,True,3,5,1,asia,0.002824046230682775,0.0008809916788157606,0.5
ETH,1786161600,1786165140.0,1916.15,1916.1,1917.0,-0.0004173187,1.07609e-05,804868.3673999999,869158691.3279389,1916.1,1916.2,2047038.03322,1568246.73025,-121113.5723,-232071241.52794,252548787.35211998,17.2,3.0,12.0,3.4e-07,1916.12,1917.0,-2.018e-05,1916.14,6.0,0.04803333333333332,0.3333333333333333,0.16666666666666666,183416069330.6819,72129802847.59998,42.0,61.0,11.0,34.0,28.0,20.0,59.0,49.0,35.0,71.0,30.0,33.0,74.0,30,Fear,4333.27,1.04209e-05,3.09409e-05,-0.849999999999909,True,4,5,1,asia,-0.0007300983025213537,-0.00021671507755983174,0.75
ETH,1786165200,1786168740.0,1916.35,1916.4,1917.1,-0.0003651348,1.10324e-05,804990.0682,858057007.5995609,1916.3,1916.4,1880651.9178300002,954571.68036,-121223.0194,-232307612.72751,252594617.93801,17.2,3.0,12.0,3.4e-07,1916.69,1917.56,-2.018e-05,1916.78,8.0,0.1515,0.375,0.25,183416069330.6819,72129802847.59998,43.0,54.0,16.0,37.0,0.0,21.0,54.0,62.0,39.0,69.0,28.0,31.0,57.0,30,Fear,4336.92,1.06924e-05,3.12124e-05,-1.2100000000000364,True,5,5,1,asia,0.00010437596221590795,0.0002068694332415999,0.75
ETH,1786168800,1786172340.0,1915.55,1915.6,1916.48,-0.0004591752,1.14499e-05,804414.3128000001,835072249.0009103,1915.5,1915.6,4142725.70056,921852.0116399999,-121231.2363,-232234336.82825,252368179.57783,17.2,3.0,12.0,3.4e-07,1915.66,1916.44,-2.018e-05,1915.59,8.0,0.41168750000000004,0.75,0.125,183416069330.6819,72129802847.59998,47.0,56.0,47.0,33.0,0.0,20.0,51.0,81.0,26.0,74.0,27.0,39.0,57.0,30,Fear,4337.99,1.11099e-05,3.16299e-05,-0.8900000000001,True,6,5,1,asia,-0.0004174602760456114,-0.0006570034101901889,0.5
ETH,1786172400,1786175880.0,1913.85,1913.9,1914.8,-0.000470023,1.15397e-05,800800.491,836703467.9519603,1913.8,1913.9,1317169.5590700002,1757504.73652,-121193.0482,-231975613.55962,251928379.54141998,17.2,3.0,12.0,3.4e-07,1914.29,1915.11,-2.018e-05,1914.35,5.0,0.49326,0.8,0.2,183416069330.6819,72129802847.59998,43.0,50.0,25.0,33.0,0.0,21.0,50.0,71.0,30.0,67.0,26.0,37.0,55.0,30,Fear,4338.71,1.11997e-05,3.17197e-05,-1.259999999999991,True,7,5,1,asia,-0.0008874735715591608,-1.7395552966535644e-05,0.25
ETH,1786176000,1786179540.0,1915.95,1916.0,1916.9,-0.0004695081,4.6475e-06,805926.2984,749460618.0580895,1915.9,1916.0,3097114.51766,1149879.70065,-121125.7395,-232075861.38200003,252206010.738,17.2,3.0,12.0,2.738e-05,1916.02,1916.85,-2.29e-06,1916.05,11.0,0.21943636363636365,0.5454545454545454,0.18181818181818182,183416069330.6819,72129802847.59998,40.0,49.0,20.0,30.0,0.0,19.0,45.0,60.0,30.0,59.0,25.0,25.0,56.0,30,Fear,4341.81,-2.27325e-05,6.9375e-06,-0.8999999999998636,True,8,5,1,europe,0.0010972646759150884,0.000487803579335666,0.75
ETH,1786179600,1786183080.0,1917.95,1918.0,1918.95,-0.0004950624,4.4762e-06,806392.5279999999,603534433.5122701,1917.9,1918.0,2822187.71706,1332298.56049,-121000.4601,-232074641.93583,252249687.35553998,17.2,3.0,12.0,2.738e-05,1918.05,1918.95,-2.29e-06,1917.85,11.0,0.012572727272727275,0.18181818181818182,0.18181818181818182,183416069330.6819,72129802847.59998,39.0,47.0,11.0,27.0,0.0,20.0,45.0,49.0,0.0,60.0,21.0,20.0,53.0,30,Fear,4342.75,-2.29038e-05,6.7662e-06,-1.0,True,9,5,1,europe,0.0010438685769462719,0.0010609622590818486,0.75
ETH,1786183200,1786186740.0,1920.35,1920.3,1921.2,-0.0004164064,-6.626e-07,808264.5276000003,570400111.2930509,1920.3,1920.4,793391.27774,2998266.8093,-120694.0453,-231737994.292513,252389535.591299,17.2,3.0,12.0,2.738e-05,1920.36,1921.17,-2.29e-06,1920.19,9.0,-0.09861111111111111,0.1111111111111111,0.3333333333333333,183416069330.6819,72129802847.59998,41.0,56.0,16.0,31.0,34.0,26.0,47.0,55.0,28.0,60.0,27.0,30.0,55.0,30,Fear,4338.86,-2.8042599999999998e-05,1.6274e-06,-0.8200000000001637,True,10,5,1,europe,0.0012513360619410552,0.0008309510083686731,0.5
ETH,1786186800,1786190280.0,1920.25,1920.2,1920.93,-0.0003279661,1.25e-05,807277.4696000001,554542945.79251,1920.2,1920.3,1540424.5656199998,2952026.02306,-121131.8117,-232512513.21801,251936608.61421,17.2,3.0,12.0,2.738e-05,1920.05,1920.99,-2.29e-06,1919.71,3.0,0.3932666666666667,0.6666666666666666,0.0,183416069330.6819,72129802847.59998,42.0,56.0,17.0,33.0,28.0,25.0,54.0,48.0,39.0,63.0,31.0,15.0,60.0,30,Fear,4340.24,-1.4879999999999998e-05,1.479e-05,-0.7400000000000091,True,11,5,1,europe,-5.207384070604615e-05,0.0007659444084887612,0.75
